ID,URL,Title,Author,Category,Publish,Page,Size (MB),Downloads
7888,https://pdfdrive.to//download/lord_of_the_rings_trilogy-pdf,Lord_of_the_Rings_trilogy,Lord of the Rings,Unknown,2016,1347,13.04,986
7889,https://pdfdrive.to//download/the-art-of-war-complete-text-and-commentaries,The Art of War: Complete Text and Commentaries,Thomas Cleary,Unknown,2003,509,1.8,986
7890,https://pdfdrive.to//download/good-strategybad-strategy,Good Strategy/Bad Strategy,"Rumelt, Richard",Unknown,2016,246,2.12,986
7891,https://pdfdrive.to//download/dsm-5-pdf-0,DSM 5,,Unknown,2013,970,30.48,985
7892,https://pdfdrive.to//download/long-way-down-the-calloway-sisters-0,Long Way Down: The Calloway Sisters,Krista Ritchie & Becca Ritchie,Unknown,2015,,0.76,984
7893,https://pdfdrive.to//download/the-ex-assignment-rogue-protectors-book-1,The Ex Assignment (Rogue Protectors Book 1),Victoria Paige [Paige,Unknown,2020,,0.34,984
7894,https://pdfdrive.to//download/desvendando-os-segredos-da-linguagem-corporal-1,Desvendando os Segredos da Linguagem Corporal,Allan Pease & Barbara Pease,Unknown,2007,,3.51,984
7895,https://pdfdrive.to//download/underworld-bride-trials-1-playboy-king-a-demon-shifter-enemies-to-lovers-paranormal-romance,Underworld Bride Trials 1: Playboy King: A Demon Shifter Enemies-to-Lovers Paranormal Romance,Meg Xuemei X,Unknown,2021,,0.26,984
7896,https://pdfdrive.to//download/a-field-guide-to-mens-health,A Field Guide to Men's Health,Jesse Mills,Unknown,2021,,1.78,983
7897,https://pdfdrive.to//download/the-non-designers-design-book-1,The Non-Designer's Design Book,Robin Williams,Unknown,2014,240,8.53,982
7898,https://pdfdrive.to//download/rich-dad-poor-dad-for-teens-the-secrets-about-money-that-you-dont-learn-in-school-0,Rich Dad Poor Dad for Teens: The Secrets About Money--That You Don't Learn in School!,Kiyosaki Robert T,Unknown,2004,145,0.63,981
7899,https://pdfdrive.to//download/every-patient-tells-a-story-medical-mysteries-and-the-art-of-diagnosis,Every Patient Tells a Story: Medical Mysteries and the Art of Diagnosis,Lisa Sanders,Unknown,2009,,0.54,981
7900,https://pdfdrive.to//download/the-untethered-soul-the-journey-beyond-yourself,The untethered soul : the journey beyond yourself,Michael A,Unknown,2007,147,1.01,981
7901,https://pdfdrive.to//download/fundamentals-of-physics-10th-edition-halliday-resnick-pdf,Fundamentals of Physics [10th Edition] - Halliday & Resnick,David Halliday,Unknown,2013,1450,30.73,981
7902,https://pdfdrive.to//download/gente-normal,Gente normal,Sally Rooney,Unknown,2019,256,0.46,980
7903,https://pdfdrive.to//download/database-system-concepts-2,Database System Concepts,Abraham Silberschatz,Unknown,2019,1376,13.16,980
7904,https://pdfdrive.to//download/playboy-special-collectors-edition-country-girls,Playboy Special Collector's Edition Country Girls,,Unknown,2015,100,59.16,978
7905,https://pdfdrive.to//download/complete-calisthenics-the-ultimate-guide-to-bodyweight-exercise-pdf,Complete Calisthenics: The Ultimate Guide to Bodyweight Exercise,Ashley Kalym,Unknown,2016,738,25.53,974
7906,https://pdfdrive.to//download/second-comes-war-promised-in-blood-2,Second Comes War (Promised in Blood #2),Lilith Vincent,Unknown,2021,275,0.26,974
7907,https://pdfdrive.to//download/hold-me-tight-seven-conversations-for-a-lifetime-of-love-pdf,Hold me tight : seven conversations for a lifetime of love,"Johnson, Susan M",Unknown,2008,209,1.01,974
7908,https://pdfdrive.to//download/the-marshmallow-test-mastering-self-control,The Marshmallow Test: Mastering Self-Control,Walter Mischel,Unknown,2014,336,0.88,970
7909,https://pdfdrive.to//download/ego-is-the-enenmy-pdf,Ego is the Enenmy,Ryan Holiday,Unknown,2016,168,1.7,967
7910,https://pdfdrive.to//download/advanced-engineering-mathematics-7th-ed,"Advanced Engineering Mathematics, 7th ed.",,Unknown,2010,913,23.54,967
7911,https://pdfdrive.to//download/practical-mlops-operationalizing-machine-learning-models,Practical MLOps: Operationalizing Machine Learning Models,Noah Gift,Unknown,2021,450,75.15,966
7912,https://pdfdrive.to//download/1984-1,1984,George Orwell,Unknown,1972,435,2.44,966
7913,https://pdfdrive.to//download/games-people-play-the-psychology-of-human-relationships-0,Games People Play: The Psychology of Human Relationships,,Unknown,1973,173,1.11,963
7914,https://pdfdrive.to//download/before-the-secret-pdf,Before The Secret,,Unknown,2014,311,3.96,963
7915,https://pdfdrive.to//download/cruel-intentions,Cruel Intentions,Siobhan Davis,Unknown,2019,,0.53,961
7916,https://pdfdrive.to//download/rhapsodic-the-bargainer-book-1,Rhapsodic (The Bargainer Book 1),Laura Thalassa [Thalassa,Unknown,2016,,0.38,961
7917,https://pdfdrive.to//download/the-one-thing-0,The ONE Thing,Gary Keller,Unknown,2006,216,3.97,959
7918,https://pdfdrive.to//download/atomic-habits-an-easy-proven-way-to-build-good-habits-break-bad-ones-by-james-clear,Atomic Habits An Easy Proven Way To Build Good Habits Break Bad Ones By James Clear,James Clear,Unknown,,,5.9,958
7919,https://pdfdrive.to//download/the-new-jerome-biblical-commentary,The New Jerome Biblical Commentary,Edited by Raymond E. Brown,Unknown,1990,1550,99.69,958
7920,https://pdfdrive.to//download/the-book-thief-1,The Book Thief,Markus Zusak,Unknown,2016,447,2.71,957
7921,https://pdfdrive.to//download/bigger-leaner-stronger,Bigger Leaner Stronger,Michael Matthews,Unknown,2015,352,2.45,956
7922,https://pdfdrive.to//download/outwitting-the-devil-pdf,Outwitting The Devil,,Unknown,2013,302,4.49,955
7923,https://pdfdrive.to//download/1984-0,1984,George Orwell,Unknown,2002,274,1.36,954
7924,https://pdfdrive.to//download/the-intelligent-investor-6,the intelligent investor,,Unknown,2016,643,5.34,954
7925,https://pdfdrive.to//download/homo-sapiens-0,HOMO sapiens,,Unknown,2012,288,6.53,954
7926,https://pdfdrive.to//download/come-as-you-are-revised-and-updated-the-surprising-new-science-that-will-transform-your-sex-life,Come As You Are: Revised and Updated: The Surprising New Science That Will Transform Your Sex Life,Emily Nagoski Ph.D.,Unknown,2021,390,4.96,953
7927,https://pdfdrive.to//download/this-book-is-gay-0,This Book is Gay,James Dawson,Unknown,,201,5.73,952
7928,https://pdfdrive.to//download/fire-and-blood-0,Fire And Blood,George R. R. Martin,Unknown,2018,392,8.6,951
7929,https://pdfdrive.to//download/a-court-of-silver-flames-6,A Court of Silver Flames,,Unknown,2021,697,8.6,950
7930,https://pdfdrive.to//download/el-arte-de-la-guerra,El arte de la guerra,Tzu,Unknown,2009,,0.38,947
7931,https://pdfdrive.to//download/gods-monsters,Gods & Monsters,Shelby Mahurin,Unknown,2021,480,3.01,946
7932,https://pdfdrive.to//download/the-devotion-of-suspect-x,The Devotion of Suspect X,Higashino,Unknown,2011,,0.28,946
7933,https://pdfdrive.to//download/the-new-map-energy-climate-and-the-clash-of-nations,"The new map : Energy, Climate, and the Clash of Nations",Daniel Yergin,Unknown,2020,,58.02,946
7934,https://pdfdrive.to//download/el-poder-de-ser-vulnerable-crecimiento-personal-spanish-edition,El poder de ser vulnerable (Crecimiento personal) (Spanish Edition),Brene Brown,Unknown,2016,244,0.46,944
7935,https://pdfdrive.to//download/its-not-you-its-biology,"It's Not You, It's Biology",Joe Quirk,Unknown,2008,270,5.27,941
7936,https://pdfdrive.to//download/attached-are-you-anxious-avoidant-or-secure-how-the-science-of-adult-attachment-can-help-you-find-and-keep-love,"Attached: Are you Anxious, Avoidant or Secure? How the science of adult attachment can help you find – and keep – love",Amir Levine & Rachel Heller,Unknown,2011,,1.09,940
7937,https://pdfdrive.to//download/the-bro-code-pdf,The Bro Code,,Unknown,2009,211,21.52,940
7938,https://pdfdrive.to//download/rich-dad-poor-dad-was-die-reichen-ihren-kindern-uber-geld-beibringen-pdf,Rich Dad Poor Dad: Was die Reichen ihren Kindern über Geld beibringen,Robert T. Kiyosaki,Unknown,2016,261,5,938
7939,https://pdfdrive.to//download/why-men-lie-and-women-cry,Why men lie and women cry,Allan Pease,Unknown,2003,,0.77,938
7940,https://pdfdrive.to//download/genius-a-guide-to-your-activation-sequence-the-gene-keys-golden-path-book-1,Genius: A guide to your Activation Sequence (The Gene Keys Golden Path Book 1),Richard Rudd,Unknown,2020,,0.57,937
7941,https://pdfdrive.to//download/no-excuses-the-power-of-self-discipline-pdf,No Excuses!: The Power of Self-Discipline,Brian Tracy,Unknown,2015,308,0.95,937
7942,https://pdfdrive.to//download/deutsch-perfekt-pdf,Deutsch Perfekt,,Unknown,2020,70,26.68,936
7943,https://pdfdrive.to//download/technical-analysis-of-the-financial-markets-pdf,Technical analysis of the financial markets.,,Unknown,1980,596,20.34,936
7944,https://pdfdrive.to//download/the-four-agreements-by-don-miguel-ruiz-meetup-pdf,The Four Agreements by Don Miguel Ruiz - Meetup,"Ruiz, Don Miguel",Unknown,2013,90,0.56,936
7945,https://pdfdrive.to//download/the-daily-stoic-366-meditations-on-wisdom-perseverance-and-the-art-of-living-2,"The daily stoic : 366 meditations on wisdom, perseverance, and the art of living",,Unknown,2016,406,2.6,935
7946,https://pdfdrive.to//download/the-psychology-of-selling-increase-your-sales-faster-and-easier-than-you-ever-thought-possible,The Psychology of Selling: Increase Your Sales Faster and Easier Than You Ever Thought Possible,Brian Tracy,Unknown,2004,257,1.06,934
7947,https://pdfdrive.to//download/the-deal-off-campus-1-0,The Deal (Off-Campus #1),Elle Kennedy,Unknown,2015,325,1.28,934
7948,https://pdfdrive.to//download/the-diary-of-anne-frank,The Diary of Anne Frank,Frank Anne,Unknown,1993,307,1.05,932
7949,https://pdfdrive.to//download/one-night-only-an-absolutely-hilarious-and-uplifting-romantic-comedy,One Night Only: An absolutely hilarious and uplifting romantic comedy,Catherine Walsh,Unknown,2021,,0.35,932
7950,https://pdfdrive.to//download/piranesi-0,Piranesi,Susanna Clarke,Unknown,2020,,0.2,930
7951,https://pdfdrive.to//download/kuby-immunology-pdf-0,Kuby Immunology,"Janis Kuby, Judith A. Owen, Jenni Punt, Sharon A. Stranford, Patricia P. Jones",Unknown,2013,832,34.75,929
7952,https://pdfdrive.to//download/destroy-me-shatter-me-series,Destroy Me (Shatter Me Series),Tahereh Mafi,Unknown,2012,128,2.54,929
7953,https://pdfdrive.to//download/what-to-expect-when-youre-expecting-5th-edition,What to Expect When You're Expecting 5th Edition,Heidi Murkoff,Unknown,2016,,14.64,929
7954,https://pdfdrive.to//download/best-practice-book-for-ielts-writing-230-ielts-writing-samples-pdf,Best Practice Book for IELTS Writing 230 IELTS Writing Samples,,Unknown,2015,260,3.79,928
7955,https://pdfdrive.to//download/o-amor-nao-e-obvio,O amor não é óbvio,Elayne Baeta,Unknown,2019,505,2.04,927
7956,https://pdfdrive.to//download/outliers-the-story-of-success-1,Outliers: The Story of Success,Malcolm Gladwell,Unknown,2008,336,4.04,927
7957,https://pdfdrive.to//download/the-power-of-habit-why-we-do-what-we-do-in-life-and-business-6,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,Unknown,2012,156,3.28,927
7958,https://pdfdrive.to//download/the-courage-to-be-happy,The Courage to be Happy,Ichiro Kishimi,Unknown,2019,,1.4,927
7959,https://pdfdrive.to//download/diary-of-a-wimpy-kid-the-ugly-truth,Diary of a Wimpy Kid; The Ugly Truth,Kinney Jeff,Unknown,2010,453,37.49,926
7960,https://pdfdrive.to//download/they-both-die-at-the-end-1,They Both Die At The End,Adam Silvera,Unknown,2017,252,1.82,925
7961,https://pdfdrive.to//download/the-infinite-game-0,The Infinite Game,Simon Sinek,Unknown,2019,,0.86,925
7962,https://pdfdrive.to//download/leadership-theory-and-practice,Leadership: Theory and Practice,Peter G. Northouse,Unknown,2022,,3.65,925
7963,https://pdfdrive.to//download/wherever-you-go-there-you-are-0,"Wherever You Go, There You Are",Jon Kabat-Zinn,Unknown,2005,,0.78,924
7964,https://pdfdrive.to//download/the-fault-in-our-stars-3,The Fault in Our Stars,John Green,Unknown,2012,,0.55,924
7965,https://pdfdrive.to//download/the-ride-of-a-lifetime-0,The Ride of a Lifetime,Robert Iger,Unknown,,,18.23,924
7966,https://pdfdrive.to//download/homo-deus-a-brief-history-of-tomorrow-5,Homo Deus: A Brief History of Tomorrow,Yuval Noah Harari,Unknown,2017,,14.69,922
7967,https://pdfdrive.to//download/english-grammar-in-use-3-intermediate-upper-intermediate-book-pdf,English Grammar In Use 3 Intermediate Upper Intermediate Book,,Unknown,2007,11,0.17,922
7968,https://pdfdrive.to//download/what-happened-to-you-conversations-on-trauma-resilience-and-healing,"What Happened to You?: Conversations on Trauma, Resilience, and Healing",Oprah Winfrey,Unknown,2021,256,38.15,921
7969,https://pdfdrive.to//download/encyclopaedia-of-chess-openings-volume-e-pdf,Encyclopaedia of Chess Openings - Volume E,Chess Informant,Unknown,1978,470,19.57,920
7970,https://pdfdrive.to//download/kafka-on-the-shore-1,Kafka on the Shore,Haruki Murakami,Unknown,2005,442,6.63,920
7971,https://pdfdrive.to//download/atomic-habits-the-life-changing-million-copy-1-bestseller,Atomic Habits: The Life-Changing Million-Copy #1 Bestseller,James Clear,Unknown,2018,,2.85,920
7972,https://pdfdrive.to//download/diary-of-a-wimpy-kid-series-pdf,diary-of-a-wimpy-kid-series,,Unknown,2010,1279,26.4,919
7973,https://pdfdrive.to//download/fitzpatricks-dermatology-2-volume-set-9th-2019,Fitzpatrick’s Dermatology [2-Volume Set] 9th 2019,sewan Kong,Unknown,2014,,167.52,919
7974,https://pdfdrive.to//download/minna-no-nihongo-i-pdf,Minna no Nihongo I,,Unknown,2010,212,6.02,918
7975,https://pdfdrive.to//download/korean-picture-dictionary-learn-1500-korean-words-and-phrases-ideal-for-topik-exam-prep-pdf,"Korean Picture Dictionary: Learn 1,500 Korean Words and Phrases - Ideal for TOPIK Exam Prep",Tina Cho,Unknown,2018,85,8,917
7976,https://pdfdrive.to//download/heavy-an-american-memoir,Heavy: An American Memoir,Kiese Laymon,Unknown,2018,256,4.68,917
7977,https://pdfdrive.to//download/medical-microbiology-pdf,Medical Microbiology,"Patrick R. Murray, Ken S. Rosenthal, Michael A. Pfaller",Unknown,2015,932,152.99,916
7978,https://pdfdrive.to//download/trade-chart-patterns-like-the-pros-suri-duddellapdf-pdf,Trade Chart Patterns Like the Pros - Suri Duddella,,Unknown,2007,293,7.16,916
7979,https://pdfdrive.to//download/the-challenger-sale-taking-control-of-the-customer-conversation,The challenger sale: Taking control of the customer conversation,Dixon,Unknown,2011,,1.8,916
7980,https://pdfdrive.to//download/1984-11,1984,George Orwell,Unknown,,,1.05,916
7981,https://pdfdrive.to//download/fast-feast-repeat,Fast. Feast. Repeat.,Gin Stephens,Unknown,2020,224,6.53,915
7982,https://pdfdrive.to//download/the-confidence-game-the-psychology-of-the-con-and-why-we-fall-for-it-every-time,The Confidence Game: The Psychology of the Con and Why We Fall for It Every Time,Maria Konnikova,Unknown,2017,,0.86,915
7983,https://pdfdrive.to//download/ignited-minds,Ignited Minds,,Unknown,2017,101,0.49,912
7984,https://pdfdrive.to//download/ponniyin-selvan-of-kalki-krishnamurthi-english-translation-by-ponniyin-selvan-of-kalki-pdf,Ponniyin Selvan of Kalki Krishnamurthi English Translation by ...Ponniyin Selvan of Kalki ...,,Unknown,2011,136,1.2,912
7985,https://pdfdrive.to//download/in-the-penalty-box,In The Penalty Box,Lynn Rush,Unknown,2020,317,1.02,911
7986,https://pdfdrive.to//download/oxford-modern-english-grammar-pdf,Oxford Modern English Grammar,Bas Aarts,Unknown,2017,651,4.44,910
7987,https://pdfdrive.to//download/unscripted-life-liberty-and-the-pursuit-of-entrepreneurship-0,"UNSCRIPTED: Life, Liberty, and the Pursuit of Entrepreneurship",,Unknown,2017,548,4.01,907
7988,https://pdfdrive.to//download/bhagavad-gita-notes-ebooks,Bhagavad-gita Notes - ebooks,,Unknown,2009,467,20.35,906
7989,https://pdfdrive.to//download/lolita-4,Lolita,Vladimir Nabokov,Unknown,1955,,0.41,906
7990,https://pdfdrive.to//download/python-crash-course-3,Python Crash Course,Eric Matthes,Unknown,2023,554,7.975,905
7991,https://pdfdrive.to//download/if-we-disappear-here,If We Disappear Here,M Hayes,Unknown,2022,405,0.46,905
7992,https://pdfdrive.to//download/digital-signal-processing-4th-edition-by-proakis-manolakis-solution,Digital Signal Processing (4th Edition by Proakis & Manolakis) Solution,,Unknown,2011,432,2.38,904
7993,https://pdfdrive.to//download/os-sete-maridos-de-evelyn-hugo,Os Sete Maridos De Evelyn Hugo,Taylor Jenkins Reid & Joana Figueiredo & Alexandre Boide,Unknown,2019,360,1.06,904
7994,https://pdfdrive.to//download/100-ways-to-improve-your-writing-proven-professional-techniques-for-writing-with-style-and-power-revised-and-updated,100 Ways to Improve Your Writing: Proven Professional Techniques for Writing with Style and Power (Revised and Updated),Gary Provost,Unknown,2019,,0.79,903
7995,https://pdfdrive.to//download/the-fault-in-our-stars-0,The Fault in Our Stars,Green John,Unknown,2016,188,0.89,902
7996,https://pdfdrive.to//download/poor-charlies-almanack-by-charles-t-munger-pdf,Poor Charlie's Almanack by Charles T Munger,,Unknown,2012,552,59.11,901
7997,https://pdfdrive.to//download/hacking-hacking-practical-guide-for-beginners-hacking-with-python-pdf,Hacking Hacking Practical Guide for Beginners (Hacking With Python),Jeff Simon,Unknown,2016,94,10.87,901
7998,https://pdfdrive.to//download/another-country,Another Country,James Baldwin [Baldwin,Unknown,1962,,0.63,901
